 840,00;3,0572E+002
 840,75;3,0495E+002
 841,50;3,0377E+002
 842,25;3,0136E+002
 843,00;2,9883E+002
 843,75;2,9573E+002
 844,50;2,9272E+002
 845,25;2,8923E+002
 846,00;2,8756E+002
 846,75;2,8554E+002
 847,50;2,8400E+002
 848,25;2,8247E+002
 849,00;2,8196E+002
 849,75;2,8042E+002
 850,50;2,7940E+002
 851,25;2,7882E+002
 852,00;2,7855E+002
 852,75;2,7776E+002
 853,50;2,7782E+002
 854,25;2,7816E+002
 855,00;2,7851E+002
 855,75;2,7898E+002
 856,50;2,7959E+002
 857,25;2,8001E+002
 858,00;2,8012E+002
 858,75;2,7977E+002
 859,50;2,7882E+002
 860,25;2,7779E+002
 861,00;2,7696E+002
 861,75;2,7648E+002
 862,50;2,7619E+002
 863,25;2,7681E+002
 864,00;2,7761E+002
 864,75;2,7875E+002
 865,50;2,7943E+002
 866,25;2,8085E+002
 867,00;2,8200E+002
 867,75;2,8340E+002
 868,50;2,8410E+002
 869,25;2,8532E+002
 870,00;2,8561E+002
 870,75;2,8679E+002
 871,50;2,8710E+002
 872,25;2,8797E+002
 873,00;2,8888E+002
 873,75;2,9009E+002
 874,50;2,9034E+002
 875,25;2,9118E+002
 876,00;2,9134E+002
 876,75;2,9130E+002
 877,50;2,9077E+002
 878,25;2,9056E+002
 879,00;2,8956E+002
 879,75;2,8925E+002
 880,50;2,8873E+002
 881,25;2,8820E+002
 882,00;2,8778E+002
 882,75;2,8799E+002
 883,50;2,8704E+002
 884,25;2,8697E+002
 885,00;2,8687E+002
 885,75;2,8630E+002
 886,50;2,8566E+002
 887,25;2,8594E+002
 888,00;2,8529E+002
 888,75;2,8501E+002
 889,50;2,8447E+002
 890,25;2,8456E+002
 891,00;2,8426E+002
 891,75;2,8394E+002
 892,50;2,8343E+002
 893,25;2,8317E+002
 894,00;2,8209E+002
 894,75;2,8098E+002
 895,50;2,7980E+002
 896,25;2,7897E+002
 897,00;2,7774E+002
 897,75;2,7688E+002
 898,50;2,7620E+002
 899,25;2,7593E+002
 900,00;2,7525E+002
 900,75;2,7474E+002
 901,50;2,7401E+002
 902,25;2,7327E+002
 903,00;2,7197E+002
 903,75;2,7128E+002
 904,50;2,7032E+002
 905,25;2,6893E+002
 906,00;2,6622E+002
 906,75;2,6275E+002
 907,50;2,5552E+002
 908,25;2,4830E+002
 909,00;2,4057E+002
 909,75;2,3257E+002
 910,50;2,2444E+002
 911,25;2,1870E+002
 912,00;2,1234E+002
 912,75;2,0583E+002
 913,50;1,9914E+002
 914,25;1,9280E+002
 915,00;1,8662E+002
 915,75;1,8100E+002
 916,50;1,7607E+002
 917,25;1,7306E+002
 918,00;1,7107E+002
 918,75;1,7138E+002
 919,50;1,7276E+002
 920,25;1,7635E+002
 921,00;1,8109E+002
 921,75;1,8642E+002
 922,50;1,9165E+002
 923,25;1,9757E+002
 924,00;2,0281E+002
 924,75;2,0764E+002
 925,50;2,1240E+002
 926,25;2,1741E+002
 927,00;2,2174E+002
 927,75;2,2562E+002
 928,50;2,2876E+002
 929,25;2,3221E+002
 930,00;2,3427E+002
 930,75;2,3613E+002
 931,50;2,3723E+002
 932,25;2,3860E+002
 933,00;2,3911E+002
 933,75;2,3965E+002
 934,50;2,3969E+002
 935,25;2,3992E+002
 936,00;2,3945E+002
 936,75;2,3886E+002
 937,50;2,3787E+002
 938,25;2,3678E+002
 939,00;2,3571E+002
 939,75;2,3496E+002
 940,50;2,3435E+002
